2016-08-15 13:24:58,317 [12] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,302 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,320 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,321 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,321 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,321 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,418 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,419 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,930 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 18] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:23,930 [21] INFO  Umbraco.Web.UI.Install.InstallerRestService - [Thread 18] Running 'InstallOrUpgrade' service
2016-08-15 13:25:23,932 [21] INFO  Umbraco.Core.DatabaseContext - [Thread 18] Database configuration status: Started
2016-08-15 13:25:24,309 [21] INFO  Umbraco.Core.ApplicationContext - [Thread 18] CurrentVersion different from configStatus: '7.0.0',''
2016-08-15 13:25:24,309 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Initializing database schema creation
2016-08-15 13:25:24,385 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Create Table sql -1:
 CREATE TABLE [umbracoNode] ([id] INTEGER NOT NULL IDENTITY(1050,1),
[trashed] BIT NOT NULL CONSTRAINT [DF_umbracoNode_trashed] DEFAULT ('0'),
[parentID] INTEGER NOT NULL,
[nodeUser] INTEGER NULL,
[level] INTEGER NOT NULL,
[path] NVARCHAR(150) NOT NULL,
[sortOrder] INTEGER NOT NULL,
[uniqueID] UniqueIdentifier NULL,
[text] NVARCHAR(255) NULL,
[nodeObjectType] UniqueIdentifier NULL,
[createDate] DATETIME NOT NULL CONSTRAINT [DF_umbracoNode_createDate] DEFAULT (getdate()))
2016-08-15 13:25:24,390 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Primary Key sql -1:
 ALTER TABLE [umbracoNode] ADD CONSTRAINT [PK_structure] PRIMARY KEY ([id])
2016-08-15 13:25:24,391 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 18] Creating data in table umbracoNode
2016-08-15 13:25:24,410 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 18] Done creating data in table umbracoNode
2016-08-15 13:25:24,411 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Create Foreign Key sql -1:
 ALTER TABLE [umbracoNode] ADD CONSTRAINT [FK_umbracoNode_umbracoNode_id] FOREIGN KEY ([parentID]) REFERENCES [umbracoNode] ([id])
2016-08-15 13:25:24,411 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeTrashed] ON [umbracoNode] ([trashed])
2016-08-15 13:25:24,412 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeParentId] ON [umbracoNode] ([parentID])
2016-08-15 13:25:24,412 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeObjectType] ON [umbracoNode] ([nodeObjectType])
2016-08-15 13:25:24,488 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] New table 'umbracoNode' was created
2016-08-15 13:25:24,533 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Create Table sql -1:
 CREATE TABLE [cmsTemplate] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[master] INTEGER NULL,
[alias] NVARCHAR(100) NULL,
[design] NTEXT NOT NULL)
2016-08-15 13:25:24,533 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Primary Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [PK_cmsTemplate] PRIMARY KEY ([pk])
2016-08-15 13:25:24,533 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 18] Creating data in table cmsTemplate
2016-08-15 13:25:24,533 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 18] Done creating data in table cmsTemplate
2016-08-15 13:25:24,534 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Create Foreign Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [FK_cmsTemplate_umbracoNode] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2016-08-15 13:25:24,534 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Create Foreign Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [FK_cmsTemplate_cmsTemplate] FOREIGN KEY ([master]) REFERENCES [umbracoNode] ([id])
2016-08-15 13:25:24,534 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsTemplate_nodeId] ON [cmsTemplate] ([nodeId])
2016-08-15 13:25:24,587 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] New table 'cmsTemplate' was created
2016-08-15 13:25:24,640 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Create Table sql -1:
 CREATE TABLE [cmsContent] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[contentType] INTEGER NOT NULL)
2016-08-15 13:25:24,640 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Primary Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [PK_cmsContent] PRIMARY KEY ([pk])
2016-08-15 13:25:24,640 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 18] Creating data in table cmsContent
2016-08-15 13:25:24,640 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 18] Done creating data in table cmsContent
2016-08-15 13:25:24,641 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Create Foreign Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [FK_cmsContent_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2016-08-15 13:25:24,641 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContent] ON [cmsContent] ([nodeId])
2016-08-15 13:25:24,695 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] New table 'cmsContent' was created
2016-08-15 13:25:24,730 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Create Table sql -1:
 CREATE TABLE [cmsContentVersion] ([id] INTEGER NOT NULL IDENTITY(1,1),
[ContentId] INTEGER NOT NULL,
[VersionId] UniqueIdentifier NOT NULL,
[VersionDate] DATETIME NOT NULL CONSTRAINT [DF_cmsContentVersion_VersionDate] DEFAULT (getdate()),
[LanguageLocale] NVARCHAR(10) NULL)
2016-08-15 13:25:24,731 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 18] Primary Key sql -1:
 ALTER TABLE [cmsContentVersion] ADD CONSTRAINT [PK_cmsContentVersion] PRIMARY KEY ([id])
2016-08-15 13:25:24,731 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 18] Creating data in table cmsContentVersion
